torneo,fecha,date,local,visitante,resultado
Apertura 07,7,09/09/2007,Estudiantes LP,Racing,2 - 1
Apertura 07,7,09/09/2007,San Lorenzo,Arsenal,2 - 4
Apertura 07,7,09/09/2007,River,Vélez,5 - 0
Apertura 07,7,09/09/2007,Colón,Boca,1 - 0
Apertura 07,8,11/09/2007,Tigre,Newell's,2 - 2
Apertura 07,8,11/09/2007,Central,Gimnasia (J),1 - 1
Apertura 07,8,11/09/2007,Argentinos,Banfield,2 - 0
Apertura 07,8,11/09/2007,Independiente,Huracán,3 - 0
Apertura 07,8,12/09/2007,San Martín SJ,Racing,0 - 2
Apertura 07,8,12/09/2007,Arsenal,River,2 - 1
Apertura 07,8,12/09/2007,Boca,Olimpo,2 - 0
Apertura 07,8,12/09/2007,Vélez,Estudiantes LP,1 - 0
Apertura 07,8,12/09/2007,Lanús,San Lorenzo,4 - 3
Apertura 07,8,12/10/2007,Gimnasia LP,Colón,2 - 0
Apertura 07,9,15/09/2007,Gimnasia (J),Argentinos,1 - 1
Apertura 07,9,15/09/2007,Colón,Independiente,1 - 3
Apertura 07,9,15/09/2007,Olimpo,Gimnasia LP,0 - 0
Apertura 07,9,15/09/2007,Estudiantes LP,Arsenal,1 - 1
Apertura 07,9,15/09/2007,Huracán,San Martín SJ,2 - 1
Apertura 07,9,15/09/2007,Racing,Vélez,1 - 0
Apertura 07,9,16/09/2007,San Lorenzo,Tigre,2 - 1
Apertura 07,9,16/09/2007,Newell's,Central,0 - 1
Apertura 07,9,16/09/2007,River,Lanús,3 - 1
Apertura 07,9,16/09/2007,Banfield,Boca,0 - 6
Apertura 07,10,21/09/2007,Huracán,Colón,2 - 2
Apertura 07,10,21/09/2007,Central,San Lorenzo,1 - 3
Apertura 07,10,22/09/2007,Gimnasia LP,Banfield,0 - 1
Apertura 07,10,22/09/2007,San Martín SJ,Vélez,3 - 2
Apertura 07,10,22/09/2007,Argentinos,Newell's,4 - 0
Apertura 07,10,22/09/2007,Independiente,Olimpo,3 - 0
Apertura 07,10,23/09/2007,Tigre,River,4 - 1
Apertura 07,10,23/09/2007,Boca,Gimnasia (J),2 - 2
Apertura 07,10,23/09/2007,Lanús,Estudiantes LP,1 - 0
Apertura 07,10,23/09/2007,Arsenal,Racing,0 - 1
Apertura 07,11,28/09/2007,Olimpo,Huracán,3 - 1
Apertura 07,11,28/09/2007,Estudiantes LP,Tigre,2 - 2
Apertura 07,11,29/09/2007,Gimnasia (J),Gimnasia LP,4 - 0
Apertura 07,11,29/09/2007,Colón,San Martín SJ,1 - 1
Apertura 07,11,29/09/2007,Vélez,Arsenal,0 - 0
Apertura 07,11,29/09/2007,Banfield,Independiente,2 - 0
Apertura 07,11,30/09/2007,River,Central,3 - 3
Apertura 07,11,30/09/2007,San Lorenzo,Argentinos,2 - 1
Apertura 07,11,30/09/2007,Racing,Lanús,1 - 1
Apertura 07,11,30/09/2007,Newell's,Boca,1 - 0
Apertura 07,12,02/10/2007,Colón,Olimpo,3 - 0
Apertura 07,12,02/10/2007,Independiente,Gimnasia (J),3 - 0
Apertura 07,12,02/10/2007,Huracán,Banfield,1 - 0
Apertura 07,12,03/10/2007,Argentinos,River,4 - 1
Apertura 07,12,03/10/2007,Lanús,Vélez,2 - 1
Apertura 07,12,03/10/2007,Boca,San Lorenzo,2 - 0
Apertura 07,12,03/10/2007,Central,Estudiantes LP,2 - 2
Apertura 07,12,03/10/2007,San Martín SJ,Arsenal,1 - 1
Apertura 07,12,03/10/2007,Tigre,Racing,3 - 2
Apertura 07,12,26/10/2007,Gimnasia LP,Newell's,2 - 0
Apertura 07,13,05/10/2007,Gimnasia (J),Huracán,2 - 0
Apertura 07,13,05/10/2007,Banfield,Colón,3 - 1
Apertura 07,13,06/10/2007,Olimpo,San Martín SJ,2 - 1
Apertura 07,13,06/10/2007,Racing,Central,2 - 2
Apertura 07,13,06/10/2007,Vélez,Tigre,1 - 1
Apertura 07,13,06/10/2007,San Lorenzo,Gimnasia LP,1 - 1
Apertura 07,13,07/10/2007,River,Boca,2 - 0
Apertura 07,13,07/10/2007,Newell's,Independiente,2 - 1
Apertura 07,13,07/10/2007,Estudiantes LP,Argentinos,3 - 0
Apertura 07,13,07/10/2007,Arsenal,Lanús,0 - 1
Apertura 07,14,19/10/2007,Tigre,Arsenal,2 - 0
Apertura 07,14,19/10/2007,Lanús,San Martín SJ,2 - 0
Apertura 07,14,20/10/2007,Olimpo,Banfield,1 - 1
Apertura 07,14,20/10/2007,Colón,Gimnasia (J),0 - 1
Apertura 07,14,20/10/2007,Central,Vélez,0 - 2
Apertura 07,14,20/10/2007,Argentinos,Racing,1 - 0
Apertura 07,14,21/10/2007,Gimnasia LP,River,0 - 2
Apertura 07,14,21/10/2007,Huracán,Newell's,3 - 1
Apertura 07,14,21/10/2007,Boca,Estudiantes LP,1 - 1
Apertura 07,14,21/10/2007,Independiente,San Lorenzo,1 - 2
Apertura 07,15,02/11/2007,Arsenal,Central,1 - 0
Apertura 07,15,02/11/2007,San Martín SJ,Banfield,0 - 1
Apertura 07,15,03/11/2007,Gimnasia (J),Olimpo,0 - 3
Apertura 07,15,03/11/2007,Racing,Boca,0 - 3
Apertura 07,15,03/11/2007,Newell's,Colón,1 - 1
Apertura 07,15,04/11/2007,San Lorenzo,Huracán,1 - 1
Apertura 07,15,04/11/2007,Estudiantes LP,Gimnasia LP,1 - 0
Apertura 07,15,04/11/2007,River,Independiente,1 - 1
Apertura 07,15,04/11/2007,Lanús,Tigre,2 - 1
Apertura 07,15,05/11/2007,Vélez,Argentinos,3 - 0
Apertura 07,16,09/11/2007,Gimnasia LP,Racing,1 - 3
Apertura 07,16,09/11/2007,Central,Lanús,1 - 4
Apertura 07,16,10/11/2007,Banfield,Gimnasia (J),1 - 1
Apertura 07,16,10/11/2007,Olimpo,Newell's,1 - 0
Apertura 07,16,10/11/2007,Colón,San Lorenzo,0 - 0
Apertura 07,16,10/11/2007,Huracán,River,2 - 1
Apertura 07,16,11/11/2007,Independiente,Estudiantes LP,1 - 2
Apertura 07,16,11/11/2007,Tigre,San Martín SJ,3 - 0
Apertura 07,16,11/11/2007,Boca,Vélez,4 - 0
Apertura 07,16,11/11/2007,Argentinos,Arsenal,4 - 0
Apertura 07,17,23/11/2007,San Lorenzo,Olimpo,1 - 0
Apertura 07,17,23/11/2007,Tigre,Central,2 - 1
Apertura 07,17,24/11/2007,Racing,Independiente,0 - 0
Apertura 07,17,24/11/2007,Newell's,Banfield,1 - 0
Apertura 07,17,24/11/2007,River,Colón,0 - 2
Apertura 07,17,24/11/2007,Vélez,Gimnasia LP,3 - 1
Apertura 07,17,24/11/2007,San Martín SJ,Gimnasia (J),3 - 2
Apertura 07,17,25/11/2007,Arsenal,Boca,2 - 1
Apertura 07,17,25/11/2007,Lanús,Argentinos,0 - 0
Apertura 07,17,25/11/2007,Estudiantes LP,Huracán,1 - 1
Apertura 07,18,30/11/2007,Central,San Martín SJ,3 - 2
Apertura 07,18,30/11/2007,Colón,Estudiantes LP,0 - 2
Apertura 07,18,01/12/2007,Olimpo,River,4 - 0
Apertura 07,18,01/12/2007,Gimnasia (J),Newell's,0 - 1
Apertura 07,18,01/12/2007,Huracán,Racing,3 - 0
Apertura 07,18,01/12/2007,Banfield,San Lorenzo,1 - 0
Apertura 07,18,02/12/2007,Argentinos,Tigre,1 - 0
Apertura 07,18,02/12/2007,Boca,Lanús,1 - 1
Apertura 07,18,02/12/2007,Independiente,Vélez,1 - 1
Apertura 07,18,23/04/2008,Gimnasia LP,Arsenal,1 - 1
Apertura 07,19,28/11/2007,Tigre,Boca,2 - 1
Apertura 07,19,28/11/2007,Lanús,Gimnasia LP,4 - 0
Apertura 07,19,07/12/2007,Central,Argentinos,1 - 1
Apertura 07,19,07/12/2007,Estudiantes LP,Olimpo,2 - 0
Apertura 07,19,08/12/2007,River,Banfield,0 - 2
Apertura 07,19,08/12/2007,Racing,Colón,1 - 0
Apertura 07,19,08/12/2007,San Martín SJ,Newell's,0 - 1
Apertura 07,19,09/12/2007,Arsenal,Independiente,3 - 2
Apertura 07,19,09/12/2007,San Lorenzo,Gimnasia (J),4 - 1
Apertura 07,19,09/12/2007,Vélez,Huracán,1 - 2
Clausura 08,1,08/02/2008,San Lorenzo,Newell's,0 - 2
Clausura 08,1,08/02/2008,Estudiantes LP,Banfield,2 - 1
Clausura 08,1,09/02/2008,San Martín SJ,Argentinos,2 - 0
Clausura 08,1,09/02/2008,Tigre,Gimnasia LP,2 - 1
Clausura 08,1,09/02/2008,Vélez,Colón,4 - 3
Clausura 08,1,09/02/2008,Racing,Olimpo,1 - 1
Clausura 08,1,10/02/2008,Lanús,Independiente,1 - 0
Clausura 08,1,10/02/2008,Central,Boca,1 - 1
Clausura 08,1,10/02/2008,Arsenal,Huracán,2 - 0
Clausura 08,1,10/02/2008,River,Gimnasia (J),2 - 0
Clausura 08,2,15/02/2008,Banfield,Racing,3 - 1
Clausura 08,2,15/02/2008,Colón,Arsenal,3 - 0
Clausura 08,2,16/02/2008,Gimnasia LP,Central,2 - 0
Clausura 08,2,16/02/2008,Gimnasia (J),Estudiantes LP,0 - 2
Clausura 08,2,16/02/2008,San Lorenzo,San Martín SJ,0 - 1
Clausura 08,2,16/02/2008,Olimpo,Vélez,0 - 2
Clausura 08,2,16/02/2008,Independiente,Tigre,4 - 1
Clausura 08,2,17/02/2008,Huracán,Lanús,1 - 0
Clausura 08,2,17/02/2008,Newell's,River,0 - 0
Clausura 08,2,17/02/2008,Boca,Argentinos,4 - 0
Clausura 08,3,22/02/2008,Estudiantes LP,Newell's,5 - 2
Clausura 08,3,22/02/2008,Lanús,Colón,5 - 1
Clausura 08,3,23/02/2008,Racing,Gimnasia (J),0 - 0
Clausura 08,3,23/02/2008,Argentinos,Gimnasia LP,2 - 0
Clausura 08,3,23/02/2008,Vélez,Banfield,3 - 0
Clausura 08,3,23/02/2008,Central,Independiente,2 - 0
Clausura 08,3,23/02/2008,Tigre,Huracán,1 - 2
Clausura 08,3,24/02/2008,River,San Lorenzo,2 - 0
Clausura 08,3,24/02/2008,Arsenal,Olimpo,1 - 0
Clausura 08,3,24/02/2008,San Martín SJ,Boca,0 - 2
Clausura 08,4,29/02/2008,Huracán,Central,1 - 1
Clausura 08,4,29/02/2008,Banfield,Arsenal,1 - 3
Clausura 08,4,01/03/2008,Colón,Tigre,1 - 2
Clausura 08,4,01/03/2008,Independiente,Argentinos,2 - 0
Clausura 08,4,01/03/2008,Gimnasia (J),Vélez,0 - 0
Clausura 08,4,01/03/2008,San Lorenzo,Estudiantes LP,3 - 1
Clausura 08,4,01/03/2008,Olimpo,Lanús,3 - 2
Clausura 08,4,02/03/2008,Gimnasia LP,Boca,0 - 1
Clausura 08,4,02/03/2008,Newell's,Racing,1 - 0
Clausura 08,4,19/03/2008,River,San Martín SJ,3 - 2
Clausura 08,5,07/03/2008,Racing,San Lorenzo,0 - 1
Clausura 08,5,07/03/2008,Central,Colón,0 - 0
Clausura 08,5,08/03/2008,Lanús,Banfield,0 - 5
Clausura 08,5,08/03/2008,San Martín SJ,Gimnasia LP,1 - 1
Clausura 08,5,08/03/2008,Argentinos,Huracán,1 - 1
Clausura 08,5,08/03/2008,Tigre,Olimpo,2 - 0
Clausura 08,5,08/03/2008,Vélez,Newell's,1 - 0
Clausura 08,5,09/03/2008,Boca,Independiente,1 - 1
Clausura 08,5,09/03/2008,Arsenal,Gimnasia (J),3 - 3
Clausura 08,5,09/03/2008,Estudiantes LP,River,0 - 0
Clausura 08,6,14/03/2008,Olimpo,Central,1 - 3
Clausura 08,6,14/03/2008,Estudiantes LP,San Martín SJ,3 - 2
Clausura 08,6,15/03/2008,Banfield,Tigre,3 - 3
Clausura 08,6,15/03/2008,Independiente,Gimnasia LP,3 - 1
Clausura 08,6,15/03/2008,Colón,Argentinos,0 - 1
Clausura 08,6,16/03/2008,River,Racing,0 - 0
Clausura 08,6,16/03/2008,Newell's,Arsenal,4 - 1
Clausura 08,6,16/03/2008,Huracán,Boca,0 - 0
Clausura 08,6,23/04/2008,San Lorenzo,Vélez,1 - 0
Clausura 08,6,23/04/2008,Gimnasia (J),Lanús,2 - 0
Clausura 08,7,21/03/2008,Arsenal,San Lorenzo,0 - 1
Clausura 08,7,21/03/2008,Tigre,Gimnasia (J),2 - 0
Clausura 08,7,22/03/2008,Central,Banfield,2 - 1
Clausura 08,7,22/03/2008,Argentinos,Olimpo,1 - 0
Clausura 08,7,22/03/2008,Racing,Estudiantes LP,1 - 2
Clausura 08,7,23/03/2008,Vélez,River,0 - 2
Clausura 08,7,23/03/2008,Boca,Colón,2 - 1
Clausura 08,7,23/03/2008,San Martín SJ,Independiente,2 - 0
Clausura 08,7,23/03/2008,Gimnasia LP,Huracán,0 - 0
Clausura 08,7,24/03/2008,Lanús,Newell's,1 - 1
Clausura 08,8,28/03/2008,Racing,San Martín SJ,1 - 2
Clausura 08,8,28/03/2008,Colón,Gimnasia LP,0 - 0
Clausura 08,8,29/03/2008,Estudiantes LP,Vélez,1 - 0
Clausura 08,8,29/03/2008,Banfield,Argentinos,3 - 2
Clausura 08,8,29/03/2008,Gimnasia (J),Central,1 - 1
Clausura 08,8,29/03/2008,San Lorenzo,Lanús,3 - 1
Clausura 08,8,30/03/2008,Huracán,Independiente,0 - 0
Clausura 08,8,30/03/2008,Newell's,Tigre,1 - 1
Clausura 08,8,30/03/2008,River,Arsenal,1 - 0
Clausura 08,8,30/03/2008,Olimpo,Boca,1 - 1
Clausura 08,9,04/04/2008,Vélez,Racing,1 - 1
Clausura 08,9,04/04/2008,San Martín SJ,Huracán,2 - 0
Clausura 08,9,05/04/2008,Arsenal,Estudiantes LP,0 - 0
Clausura 08,9,05/04/2008,Central,Newell's,0 - 1
Clausura 08,9,05/04/2008,Boca,Banfield,1 - 1
Clausura 08,9,05/04/2008,Independiente,Colón,1 - 3
Clausura 08,9,06/04/2008,Gimnasia LP,Olimpo,4 - 2
Clausura 08,9,06/04/2008,Argentinos,Gimnasia (J),1 - 1
Clausura 08,9,06/04/2008,Lanús,River,0 - 1
Clausura 08,9,06/04/2008,Tigre,San Lorenzo,1 - 5
Clausura 08,10,11/04/2008,Estudiantes LP,Lanús,1 - 0
Clausura 08,10,11/04/2008,Newell's,Argentinos,2 - 0
Clausura 08,10,12/04/2008,Colón,Huracán,1 - 0
Clausura 08,10,12/04/2008,Banfield,Gimnasia LP,0 - 0
Clausura 08,10,12/04/2008,Olimpo,Independiente,1 - 3
Clausura 08,10,12/04/2008,San Lorenzo,Central,3 - 1
Clausura 08,10,13/04/2008,River,Tigre,1 - 0
Clausura 08,10,13/04/2008,Racing,Arsenal,1 - 0
Clausura 08,10,13/04/2008,Gimnasia (J),Boca,1 - 2
Clausura 08,10,13/04/2008,Vélez,San Martín SJ,2 - 0
Clausura 08,11,18/04/2008,Independiente,Banfield,3 - 0
Clausura 08,11,18/04/2008,Huracán,Olimpo,3 - 0
Clausura 08,11,19/04/2008,Gimnasia LP,Gimnasia (J),2 - 1
Clausura 08,11,19/04/2008,Boca,Newell's,2 - 1
Clausura 08,11,19/04/2008,Lanús,Racing,3 - 3
Clausura 08,11,20/04/2008,Argentinos,San Lorenzo,2 - 1
Clausura 08,11,20/04/2008,Arsenal,Vélez,0 - 0
Clausura 08,11,20/04/2008,Central,River,2 - 1
Clausura 08,11,20/04/2008,Tigre,Estudiantes LP,1 - 1
Clausura 08,11,20/04/2008,San Martín SJ,Colón,1 - 2
Clausura 08,12,25/04/2008,Estudiantes LP,Central,3 - 1
Clausura 08,12,25/04/2008,Banfield,Huracán,4 - 3
Clausura 08,12,26/04/2008,Racing,Tigre,0 - 0
Clausura 08,12,26/04/2008,Olimpo,Colón,2 - 1
Clausura 08,12,26/04/2008,Gimnasia (J),Independiente,1 - 2
Clausura 08,12,26/04/2008,Vélez,Lanús,3 - 2
Clausura 08,12,27/04/2008,River,Argentinos,4 - 2
Clausura 08,12,27/04/2008,San Lorenzo,Boca,1 - 0
Clausura 08,12,27/04/2008,Arsenal,San Martín SJ,2 - 1
Clausura 08,12,27/04/2008,Newell's,Gimnasia LP,1 - 0
Clausura 08,13,02/05/2008,Lanús,Arsenal,2 - 6
Clausura 08,13,02/05/2008,Huracán,Gimnasia (J),1 - 0
Clausura 08,13,03/05/2008,Colón,Banfield,3 - 2
Clausura 08,13,03/05/2008,San Martín SJ,Olimpo,0 - 1
Clausura 08,13,03/05/2008,Independiente,Newell's,3 - 0
Clausura 08,13,03/05/2008,Argentinos,Estudiantes LP,2 - 1
Clausura 08,13,04/05/2008,Boca,River,1 - 0
Clausura 08,13,04/05/2008,Central,Racing,3 - 2
Clausura 08,13,04/05/2008,Tigre,Vélez,0 - 2
Clausura 08,13,04/05/2008,Gimnasia LP,San Lorenzo,1 - 2
Clausura 08,14,09/05/2008,Arsenal,Tigre,1 - 0
Clausura 08,14,09/05/2008,Gimnasia (J),Colón,2 - 2
Clausura 08,14,10/05/2008,Banfield,Olimpo,2 - 1
Clausura 08,14,10/05/2008,San Martín SJ,Lanús,1 - 2
Clausura 08,14,10/05/2008,Vélez,Central,2 - 1
Clausura 08,14,10/05/2008,Racing,Argentinos,1 - 1
Clausura 08,14,11/05/2008,Estudiantes LP,Boca,1 - 0
Clausura 08,14,11/05/2008,River,Gimnasia LP,4 - 2
Clausura 08,14,11/05/2008,Newell's,Huracán,0 - 1
Clausura 08,14,11/05/2008,San Lorenzo,Independiente,0 - 1
Clausura 08,15,16/05/2008,Colón,Newell's,1 - 1
Clausura 08,15,16/05/2008,Banfield,San Martín SJ,5 - 1
Clausura 08,15,17/05/2008,Argentinos,Vélez,2 - 0
Clausura 08,15,17/05/2008,Gimnasia LP,Estudiantes LP,1 - 2
Clausura 08,15,17/05/2008,Boca,Racing,2 - 1
Clausura 08,15,17/05/2008,Central,Arsenal,3 - 0
Clausura 08,15,18/05/2008,Huracán,San Lorenzo,0 - 0
Clausura 08,15,18/05/2008,Independiente,River,0 - 0
Clausura 08,15,18/05/2008,Tigre,Lanús,1 - 4
Clausura 08,15,18/05/2008,Olimpo,Gimnasia (J),2 - 0
Clausura 08,16,23/05/2008,Arsenal,Argentinos,0 - 1
Clausura 08,16,23/05/2008,San Martín SJ,Tigre,1 - 2
Clausura 08,16,24/05/2008,River,Huracán,1 - 0
Clausura 08,16,24/05/2008,Gimnasia (J),Banfield,1 - 1
Clausura 08,16,24/05/2008,Racing,Gimnasia LP,1 - 1
Clausura 08,16,25/05/2008,Lanús,Central,0 - 0
Clausura 08,16,25/05/2008,Vélez,Boca,1 - 1
Clausura 08,16,25/05/2008,San Lorenzo,Colón,2 - 1
Clausura 08,16,25/05/2008,Estudiantes LP,Independiente,1 - 1
Clausura 08,16,26/05/2008,Newell's,Olimpo,0 - 1
Clausura 08,17,30/05/2008,Central,Tigre,4 - 2
Clausura 08,17,30/05/2008,Argentinos,Lanús,3 - 0
Clausura 08,17,31/05/2008,Independiente,Racing,0 - 0
Clausura 08,17,31/05/2008,Gimnasia (J),San Martín SJ,3 - 1
Clausura 08,17,31/05/2008,Banfield,Newell's,0 - 1
Clausura 08,17,01/06/2008,Colón,River,1 - 2
Clausura 08,17,01/06/2008,Huracán,Estudiantes LP,1 - 1
Clausura 08,17,01/06/2008,Gimnasia LP,Vélez,2 - 1
Clausura 08,17,01/06/2008,Olimpo,San Lorenzo,3 - 2
Clausura 08,17,01/06/2008,Boca,Arsenal,3 - 1
Clausura 08,18,06/06/2008,Arsenal,Gimnasia LP,1 - 0
Clausura 08,18,06/06/2008,Newell's,Gimnasia (J),2 - 2
Clausura 08,18,07/06/2008,Racing,Huracán,1 - 0
Clausura 08,18,07/06/2008,Tigre,Argentinos,1 - 0
Clausura 08,18,07/06/2008,San Martín SJ,Central,0 - 0
Clausura 08,18,07/06/2008,San Lorenzo,Banfield,3 - 2
Clausura 08,18,08/06/2008,Vélez,Independiente,0 - 0
Clausura 08,18,08/06/2008,Estudiantes LP,Colón,0 - 0
Clausura 08,18,08/06/2008,River,Olimpo,2 - 1
Clausura 08,18,08/06/2008,Lanús,Boca,1 - 3
Clausura 08,19,20/06/2008,Argentinos,Central,2 - 1
Clausura 08,19,21/06/2008,Gimnasia LP,Lanús,1 - 2
Clausura 08,19,21/06/2008,Newell's,San Martín SJ,1 - 0
Clausura 08,19,21/06/2008,Huracán,Vélez,1 - 2
Clausura 08,19,21/06/2008,Independiente,Arsenal,1 - 1
Clausura 08,19,22/06/2008,Banfield,River,2 - 3
Clausura 08,19,22/06/2008,Colón,Racing,1 - 0
Clausura 08,19,22/06/2008,Gimnasia (J),San Lorenzo,2 - 2
Clausura 08,19,22/06/2008,Olimpo,Estudiantes LP,1 - 2
Clausura 08,19,22/06/2008,Boca,Tigre,6 - 2
Apertura 08,1,08/08/2008,San Martín (T),Huracán,2 - 0
Apertura 08,1,08/08/2008,Gimnasia LP,Newell's,0 - 1
Apertura 08,1,09/08/2008,Arsenal,Argentinos,3 - 0
Apertura 08,1,09/08/2008,Banfield,Godoy Cruz,1 - 2
Apertura 08,1,09/08/2008,Central,Estudiantes LP,3 - 2
Apertura 08,1,09/08/2008,Vélez,Independiente,0 - 0
Apertura 08,1,10/08/2008,Colón,River,1 - 1
Apertura 08,1,10/08/2008,Boca,Gimnasia (J),4 - 0
Apertura 08,1,10/08/2008,San Lorenzo,Tigre,0 - 1
Apertura 08,1,10/08/2008,Racing,Lanús,0 - 2
Apertura 08,2,15/08/2008,Estudiantes LP,Banfield,2 - 2
Apertura 08,2,15/08/2008,Independiente,San Martín (T),1 - 0
Apertura 08,2,16/08/2008,Argentinos,Vélez,4 - 1
Apertura 08,2,16/08/2008,Tigre,Arsenal,2 - 1
Apertura 08,2,16/08/2008,Gimnasia (J),Colón,1 - 4
Apertura 08,2,16/08/2008,Godoy Cruz,San Lorenzo,1 - 2
Apertura 08,2,17/08/2008,Lanús,Gimnasia LP,1 - 1
Apertura 08,2,17/08/2008,River,Central,2 - 0
Apertura 08,2,17/08/2008,Huracán,Racing,1 - 0
Apertura 08,2,25/09/2008,Newell's,Boca,2 - 4
Apertura 08,3,22/08/2008,Central,Colón,0 - 1
Apertura 08,3,22/08/2008,Gimnasia LP,Huracán,1 - 0
Apertura 08,3,23/08/2008,Banfield,River,2 - 1
Apertura 08,3,23/08/2008,Gimnasia (J),Newell's,1 - 0
Apertura 08,3,23/08/2008,Arsenal,Godoy Cruz,2 - 1
Apertura 08,3,23/08/2008,Vélez,Tigre,1 - 1
Apertura 08,3,24/08/2008,Racing,Independiente,1 - 1
Apertura 08,3,24/08/2008,Boca,Lanús,2 - 1
Apertura 08,3,24/08/2008,San Lorenzo,Estudiantes LP,3 - 0
Apertura 08,3,24/08/2008,San Martín (T),Argentinos,0 - 0
Apertura 08,4,29/08/2008,Tigre,San Martín (T),1 - 2
Apertura 08,4,29/08/2008,Lanús,Gimnasia (J),3 - 2
Apertura 08,4,30/08/2008,Godoy Cruz,Vélez,1 - 3
Apertura 08,4,30/08/2008,Colón,Newell's,1 - 1
Apertura 08,4,30/08/2008,Central,Banfield,0 - 0
Apertura 08,4,30/08/2008,Argentinos,Racing,0 - 1
Apertura 08,4,31/08/2008,Estudiantes LP,Arsenal,2 - 0
Apertura 08,4,31/08/2008,Huracán,Boca,0 - 3
Apertura 08,4,31/08/2008,River,San Lorenzo,0 - 0
Apertura 08,4,31/08/2008,Independiente,Gimnasia LP,1 - 1
Apertura 08,5,12/09/2008,Gimnasia (J),Huracán,4 - 3
Apertura 08,5,12/09/2008,Banfield,Colón,0 - 0
Apertura 08,5,13/09/2008,Newell's,Lanús,2 - 1
Apertura 08,5,13/09/2008,Gimnasia LP,Argentinos,1 - 1
Apertura 08,5,13/09/2008,San Lorenzo,Central,2 - 1
Apertura 08,5,13/09/2008,Racing,Tigre,0 - 0
Apertura 08,5,14/09/2008,San Martín (T),Godoy Cruz,1 - 1
Apertura 08,5,14/09/2008,Vélez,Estudiantes LP,1 - 0
Apertura 08,5,14/09/2008,Boca,Independiente,1 - 1
Apertura 08,5,14/09/2008,Arsenal,River,2 - 2
Apertura 08,6,16/09/2008,Colón,Lanús,3 - 3
Apertura 08,6,16/09/2008,Tigre,Gimnasia LP,3 - 1
Apertura 08,6,16/09/2008,Banfield,San Lorenzo,1 - 3
Apertura 08,6,16/09/2008,Huracán,Newell's,1 - 1
Apertura 08,6,17/09/2008,Estudiantes LP,San Martín (T),1 - 1
Apertura 08,6,17/09/2008,Godoy Cruz,Racing,1 - 0
Apertura 08,6,17/09/2008,River,Vélez,1 - 2
Apertura 08,6,17/09/2008,Central,Arsenal,3 - 0
Apertura 08,6,17/09/2008,Independiente,Gimnasia (J),3 - 2
Apertura 08,6,17/09/2008,Argentinos,Boca,0 - 0
Apertura 08,7,19/09/2008,San Lorenzo,Colón,3 - 0
Apertura 08,7,19/09/2008,Lanús,Huracán,0 - 0
Apertura 08,7,20/09/2008,Arsenal,Banfield,3 - 2
Apertura 08,7,20/09/2008,Gimnasia (J),Argentinos,1 - 1
Apertura 08,7,20/09/2008,Vélez,Central,2 - 1
Apertura 08,7,20/09/2008,Racing,Estudiantes LP,2 - 1
Apertura 08,7,21/09/2008,Boca,Tigre,2 - 3
Apertura 08,7,21/09/2008,San Martín (T),River,3 - 1
Apertura 08,7,21/09/2008,Gimnasia LP,Godoy Cruz,3 - 1
Apertura 08,7,21/09/2008,Newell's,Independiente,1 - 0
Apertura 08,8,26/09/2008,Tigre,Gimnasia (J),1 - 0
Apertura 08,8,26/09/2008,Central,San Martín (T),1 - 1
Apertura 08,8,27/09/2008,Colón,Huracán,1 - 1
Apertura 08,8,27/09/2008,San Lorenzo,Arsenal,2 - 0
Apertura 08,8,27/09/2008,Independiente,Lanús,0 - 2
Apertura 08,8,28/09/2008,River,Racing,3 - 3
Apertura 08,8,28/09/2008,Estudiantes LP,Gimnasia LP,3 - 1
Apertura 08,8,28/09/2008,Banfield,Vélez,2 - 2
Apertura 08,8,28/09/2008,Godoy Cruz,Boca,4 - 1
Apertura 08,8,28/09/2008,Argentinos,Newell's,0 - 4
Apertura 08,9,03/10/2008,Racing,Central,4 - 1
Apertura 08,9,03/10/2008,San Martín (T),Banfield,0 - 1
Apertura 08,9,04/10/2008,Vélez,San Lorenzo,0 - 1
Apertura 08,9,04/10/2008,Lanús,Argentinos,4 - 2
Apertura 08,9,04/10/2008,Newell's,Tigre,2 - 0
Apertura 08,9,05/10/2008,Gimnasia (J),Godoy Cruz,2 - 1
Apertura 08,9,05/10/2008,Huracán,Independiente,1 - 0
Apertura 08,9,05/10/2008,Boca,Estudiantes LP,1 - 2
Apertura 08,9,05/10/2008,Arsenal,Colón,3 - 2
Apertura 08,9,05/10/2008,Gimnasia LP,River,0 - 0
Apertura 08,10,17/10/2008,Argentinos,Huracán,2 - 0
Apertura 08,10,17/10/2008,Estudiantes LP,Gimnasia (J),2 - 0
Apertura 08,10,18/10/2008,Colón,Independiente,1 - 2
Apertura 08,10,18/10/2008,San Lorenzo,San Martín (T),1 - 0
Apertura 08,10,18/10/2008,Tigre,Lanús,3 - 0
Apertura 08,10,18/10/2008,Arsenal,Vélez,3 - 3
Apertura 08,10,19/10/2008,Banfield,Racing,1 - 0
Apertura 08,10,19/10/2008,River,Boca,0 - 1
Apertura 08,10,19/10/2008,Godoy Cruz,Newell's,0 - 0
Apertura 08,10,19/10/2008,Central,Gimnasia LP,0 - 1
Apertura 08,11,24/10/2008,San Martín (T),Arsenal,1 - 0
Apertura 08,11,24/10/2008,Lanús,Godoy Cruz,4 - 3
Apertura 08,11,25/10/2008,Vélez,Colón,0 - 3
Apertura 08,11,25/10/2008,Newell's,Estudiantes LP,1 - 1
Apertura 08,11,25/10/2008,Huracán,Tigre,0 - 3
